OST=mc9xamsc1uiy9cxgnwt9.aoss.ap-southeast-1.on.aws PORT=443 INDEX=kms-index-sop-oz SERVICE=aoss REGION=ap-southeast-1
2026-08-20 06:44:18 | INFO     | app.vectordb.opensearch_client | [5969cc62] [opensearch_client] Searching index: 'kms-index-sop-oz'
2026-08-20 10:22:03 | INFO     | app.graph.nodes.rag_nodes | [05570ebf] [retrieve_node]     8. document='WI - How to process Prevenar vials shipments for Pan American Health Organization (PAHO)' page=27 section='5. Procedure' - 'Country EXIT cost cost weight receiving Weight Weight pallet/box (inv) per (kg) (kg) container (air truck) Air LSP3 Paki'
2026-08-20 10:22:03 | INFO     | app.graph.nodes.rag_nodes | [05570ebf] [retrieve_node]     9. document='5. Picking, Packing & Shipping' page=11 section='Terminology:' - 'Payload in table = Loading Weight in SAP = total EA weight = 60 EA = 5.1KG // 48 EA = 4.08 KG\n\nTare weight in SAP = the '
2026-08-20 10:22:03 | INFO     | app.graph.nodes.rag_nodes | [05570ebf] [retrieve_node]     10. document='WI - Cross Dock and Stock  in – Stock out  transactions  managed by  Customer Service at  Logistics Center Panama' page=15 section='5.5. Export process crossdock: documentation' - 'Step Responsible Action step Role 3. CS Info System + Weight per Pallet Excell: CELE Weight per Pallet xlsx Microsoft me'
2026-08-20 10:22:03 | INFO     | app.graph.nodes.rag_nodes | [05570ebf] [detect_conflict_node] Checking for a genuine conflict...
2026-08-20 10:22:24 | INFO     | app.llm.bedrock_client | [05570ebf] [bedrock_client] Claude call took 21.71s, stop_reason='end_turn'
2026-08-20 10:22:24 | INFO     | app.llm.bedrock_client | [05570ebf] [bedrock_client] conflict_detected=False
2026-08-20 10:22:24 | INFO     | app.graph.nodes.rag_nodes | [05570ebf] [generate_single_node] Generating single answer...
2026-08-20 10:22:31 | INFO     | app.llm.bedrock_client | [05570ebf] [bedrock_client] Claude call took 6.34s, stop_reason='end_turn'
2026-08-20 10:22:31 | INFO     | app.graph.nodes.rag_nodes | [05570ebf] [generate_single_node] Claude's answer: {'description': "The retrieved context does not contain a maximum weight limit per pallet specifically for clinical trial shipments. The clinical trials order management documentation covers scope, order processing fields, and legal/SAP requirements, but does not specify pallet weight limits. Other chunks retrieved discuss pallet weights, but they relate to different shipment types (such as never-frozen shipments, PAHO Prevenar vials, and Panama crossdock transactions) rather than clinical trial shipments, so they cannot be used to answer this question. Please clarify if you're asking about a specific shipment type's pallet weight limit, or let us know if a maximum weight limit for clinical trial pallets exists in another document not currently retrieved.", 'header': '', 'subheader': '', 'references': [], 'followupquestions': [], 'steps': []}
2026-08-20 10:22:31 | INFO     | app.api.routes.chat | [05570ebf] Request completed successfully in 30.66s
INFO:     10.116.90.15:55632 - "POST /agent/v1/orchestrate/chat HTTP/1.1" 200 OK
2026-08-20 10:29:27 | INFO     | app.api.routes.chat | [a292dfa3] Received question: 'What is the SLA for customer support ticket resolution?'
2026-08-20 10:29:27 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node] Question received: What is the SLA for customer support ticket resolution?
2026-08-20 10:29:29 | INFO     | botocore.credentials | Found credentials from IAM Role: CUSPFE-S3ListPolicyKMSRole
2026-08-20 10:29:29 | INFO     | app.vectordb.opensearch_client | [opensearch_client] Calling AWS as identity: Account=892880329963 Arn=arn:aws:sts::892880329963:assumed-role/CUSPFE-S3ListPolicyKMSRole/i-06d7279ee5a63fa0b
2026-08-20 10:29:29 | INFO     | app.vectordb.opensearch_client | [opensearch_client] Connection settings: HOST=mc9xamsc1uiy9cxgnwt9.aoss.ap-southeast-1.on.aws PORT=443 INDEX=kms-index-sop-oz SERVICE=aoss REGION=ap-southeast-1
2026-08-20 10:29:29 | INFO     | app.vectordb.opensearch_client | [a292dfa3] [opensearch_client] Searching index: 'kms-index-sop-oz'
2026-08-20 10:29:29 | INFO     | app.vectordb.opensearch_client | [a292dfa3] [opensearch_client] Hybrid query: knn on field 'embedding' (k=20, vector length=1024) + match on field 'content' (boost=1.0) for question='What is the SLA for customer support ticket resolution?'
2026-08-20 10:29:29 | INFO     | opensearch | POST https://mc9xamsc1uiy9cxgnwt9.aoss.ap-southeast-1.on.aws:443/kms-index-sop-oz/_search [status:200 request:0.547s]
2026-08-20 10:29:29 | INFO     | app.vectordb.opensearch_client | [a292dfa3] [opensearch_client] Top score in candidate pool: 10.6011 (use this to calibrate config.MIN_ABSOLUTE_SCORE - NOTE: this is a raw, unbounded score again, not the 0-1 normalized score from the brief normalized-hybrid-search experiment, so any MIN_ABSOLUTE_SCORE value calibrated against that 0-1 scale is no longer valid)
2026-08-20 10:29:29 | INFO     | app.vectordb.opensearch_client | [a292dfa3] [opensearch_client] DIAGNOSTIC - top-level keys actually present on this document: ['document_name', 'metadata', 'section', 'page', 'document_id', 'chunk_id', 'chunk_type', 'content']
2026-08-20 10:29:29 | INFO     | app.vectordb.opensearch_client | [a292dfa3] [opensearch_client] Hybrid search returned 10 relevant chunk(s) (of 20 candidate(s) fetched)
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node] Retrieved 10 chunk(s) from OpenSearch
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     1. document='How do I install a printer?' page=29 section='How to Open a Ticket for External Supply issues?' - '23 March 2023 16:49\n\nHow to open a ticket for External Supply products\n\nIf it is a routing to be created from the CMO to'
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     2. document='21. Donations' page=3 section='Ticketing - Milestone dashboard' - '01 September 2023 07:42\n\nA digital ticket is to be opened for any enhancement request for the milestone dashboard+ any i'
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     3. document='7. Tracking (SAP, Controlant & Atlas)' page=25 section='DILLON RODRIGUEZ, MARJORIE LUCIANA(MARJORIE.DILLON@PFIZER.COM)' - 'Phone Number\n\n*\n\nPriority:\n\nSelect an option\n\nIssue:\n\nSBR Reference:\n\nPlease provide a detailed description:\n\n0 files ad'
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     4. document='21. Donations' page=13 section='Tracker Support' - '01 September 2023 09:04\n\n1. Digital support for tracker related issues is provided between 12:00 am - 6:00 pm EST.\n\n2. O'
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     5. document='21. Donations' page=13 section='Tracker Support' - '[TABLE START] +-------------------------------------------------------------------------+-------------------------------'
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     6. document='Atlas' page=4 section='Get Support' - 'Please answer a few questions so we can direct you to the best support option, such as Live Chat, Submit a Ticket Kiosk '
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     7. document='WI – Clinical trials order management' page=7 section='4.2 Routing set up' - 'be first checked with indirect Tax 6 IO CSR Is responsible to follow up the completion of the template in due time (aver'
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     8. document='11. SAP Error Solution' page=7 section='ZIPR missing (pricing condition error)' - 'Tuesday, December 20, 2022 4:51 PM\n\nHow to get this resolved?\n\n1) Open a transfer price ticket\n\nIn the ticket you need t'
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     9. document='21. Donations' page=15 section='Get Support' - 'View More Results\n\nFill out the ticket as described below:\n\nDescribe your issue: this is prefilled with the tile selecte'
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [retrieve_node]     10. document='7. Tracking (SAP, Controlant & Atlas)' page=16 section='Shipment Update Feature for carriers' - 'secondary email: mars US: +1 (855) 44-CONTROL (+1 44-2668765) International: +354 517 0630\n\nOr\n\nAcknowledge receipt of t'
2026-08-20 10:29:29 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [detect_conflict_node] Checking for a genuine conflict...
2026-08-20 10:29:31 | INFO     | app.llm.bedrock_client | [a292dfa3] [bedrock_client] Claude call took 1.95s, stop_reason='end_turn'
2026-08-20 10:29:31 | INFO     | app.llm.bedrock_client | [a292dfa3] [bedrock_client] conflict_detected=False
2026-08-20 10:29:31 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [generate_single_node] Generating single answer...
2026-08-20 10:29:41 | INFO     | app.llm.bedrock_client | [a292dfa3] [bedrock_client] Claude call took 9.72s, stop_reason='end_turn'
2026-08-20 10:29:41 | INFO     | app.graph.nodes.rag_nodes | [a292dfa3] [generate_single_node] Claude's answer: {'description': "The documentation doesn't specify a single, universal SLA for all customer support tickets - the applicable timeframe depends on which type of ticket or support process you mean. Could you clarify which scenario you're asking about? For example: escalation timing for a business-process support ticket (as referenced in tracking-related ticket handling), the response window for a carrier alert ticket (such as temperature or damage alerts), or the service hours for digital tracker support?", 'header': '', 'subheader': '', 'references': [], 'followupquestions': [], 'steps': []}
2026-08-20 10:29:41 | INFO     | app.api.routes.chat | [a292dfa3] Request completed successfully in 13.55s
INFO:     10.116.90.15:65280 - "POST /agent/v1/orchestrate/chat HTTP/1.1" 200 OK
2026-08-20 10:31:02 | INFO     | app.api.routes.chat | [e5ef37da] Received question: 'What is the SLA for customer support ticket resolution?'
2026-08-20 10:31:02 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node] Question received: What is the SLA for customer support ticket resolution?
2026-08-20 10:31:04 | INFO     | botocore.credentials | Found credentials from IAM Role: CUSPFE-S3ListPolicyKMSRole
2026-08-20 10:31:04 | INFO     | app.vectordb.opensearch_client | [opensearch_client] Calling AWS as identity: Account=892880329963 Arn=arn:aws:sts::892880329963:assumed-role/CUSPFE-S3ListPolicyKMSRole/i-06d7279ee5a63fa0b
2026-08-20 10:31:04 | INFO     | app.vectordb.opensearch_client | [opensearch_client] Connection settings: HOST=mc9xamsc1uiy9cxgnwt9.aoss.ap-southeast-1.on.aws PORT=443 INDEX=kms-index-sop-oz SERVICE=aoss REGION=ap-southeast-1
2026-08-20 10:31:04 | INFO     | app.vectordb.opensearch_client | [e5ef37da] [opensearch_client] Searching index: 'kms-index-sop-oz'
2026-08-20 10:31:04 | INFO     | app.vectordb.opensearch_client | [e5ef37da] [opensearch_client] Hybrid query: knn on field 'embedding' (k=20, vector length=1024) + match on field 'content' (boost=1.0) for question='What is the SLA for customer support ticket resolution?'
2026-08-20 10:31:04 | INFO     | opensearch | POST https://mc9xamsc1uiy9cxgnwt9.aoss.ap-southeast-1.on.aws:443/kms-index-sop-oz/_search [status:200 request:0.521s]
2026-08-20 10:31:04 | INFO     | app.vectordb.opensearch_client | [e5ef37da] [opensearch_client] Top score in candidate pool: 10.6011 (use this to calibrate config.MIN_ABSOLUTE_SCORE - NOTE: this is a raw, unbounded score again, not the 0-1 normalized score from the brief normalized-hybrid-search experiment, so any MIN_ABSOLUTE_SCORE value calibrated against that 0-1 scale is no longer valid)
2026-08-20 10:31:04 | INFO     | app.vectordb.opensearch_client | [e5ef37da] [opensearch_client] DIAGNOSTIC - top-level keys actually present on this document: ['document_name', 'metadata', 'section', 'page', 'document_id', 'chunk_id', 'chunk_type', 'content']
2026-08-20 10:31:04 | INFO     | app.vectordb.opensearch_client | [e5ef37da] [opensearch_client] Hybrid search returned 10 relevant chunk(s) (of 20 candidate(s) fetched)
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node] Retrieved 10 chunk(s) from OpenSearch
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     1. document='How do I install a printer?' page=29 section='How to Open a Ticket for External Supply issues?' - '23 March 2023 16:49\n\nHow to open a ticket for External Supply products\n\nIf it is a routing to be created from the CMO to'
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     2. document='21. Donations' page=3 section='Ticketing - Milestone dashboard' - '01 September 2023 07:42\n\nA digital ticket is to be opened for any enhancement request for the milestone dashboard+ any i'
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     3. document='7. Tracking (SAP, Controlant & Atlas)' page=25 section='DILLON RODRIGUEZ, MARJORIE LUCIANA(MARJORIE.DILLON@PFIZER.COM)' - 'Phone Number\n\n*\n\nPriority:\n\nSelect an option\n\nIssue:\n\nSBR Reference:\n\nPlease provide a detailed description:\n\n0 files ad'
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     4. document='21. Donations' page=13 section='Tracker Support' - '01 September 2023 09:04\n\n1. Digital support for tracker related issues is provided between 12:00 am - 6:00 pm EST.\n\n2. O'
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     5. document='21. Donations' page=13 section='Tracker Support' - '[TABLE START] +-------------------------------------------------------------------------+-------------------------------'
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     6. document='Atlas' page=4 section='Get Support' - 'Please answer a few questions so we can direct you to the best support option, such as Live Chat, Submit a Ticket Kiosk '
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     7. document='WI – Clinical trials order management' page=7 section='4.2 Routing set up' - 'be first checked with indirect Tax 6 IO CSR Is responsible to follow up the completion of the template in due time (aver'
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     8. document='11. SAP Error Solution' page=7 section='ZIPR missing (pricing condition error)' - 'Tuesday, December 20, 2022 4:51 PM\n\nHow to get this resolved?\n\n1) Open a transfer price ticket\n\nIn the ticket you need t'
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     9. document='21. Donations' page=15 section='Get Support' - 'View More Results\n\nFill out the ticket as described below:\n\nDescribe your issue: this is prefilled with the tile selecte'
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [retrieve_node]     10. document='7. Tracking (SAP, Controlant & Atlas)' page=16 section='Shipment Update Feature for carriers' - 'secondary email: mars US: +1 (855) 44-CONTROL (+1 44-2668765) International: +354 517 0630\n\nOr\n\nAcknowledge receipt of t'
2026-08-20 10:31:04 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [detect_conflict_node] Checking for a genuine conflict...
2026-08-20 10:31:06 | INFO     | app.llm.bedrock_client | [e5ef37da] [bedrock_client] Claude call took 2.10s, stop_reason='end_turn'
2026-08-20 10:31:06 | INFO     | app.llm.bedrock_client | [e5ef37da] [bedrock_client] conflict_detected=False
2026-08-20 10:31:06 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [generate_single_node] Generating single answer...
2026-08-20 10:31:15 | INFO     | app.llm.bedrock_client | [e5ef37da] [bedrock_client] Claude call took 8.41s, stop_reason='end_turn'
2026-08-20 10:31:15 | INFO     | app.graph.nodes.rag_nodes | [e5ef37da] [generate_single_node] Claude's answer: {'description': "The available documentation doesn't define a single, general SLA for 'customer support ticket resolution' - the SLA details vary depending on the specific type of ticket. For example, business process support tickets are only escalated if there's no response within 24 hours, carriers responding to shipment alerts (like temperature or damage alerts) have 2 hours to initially respond before the ticket is escalated via the Controlant MARS team, and tracker-related digital support is available between 12:00 am and 6:00 pm EST. Could you clarify which type of ticket you're asking about - business process support, carrier/shipment alert response, or tracker digital support?", 'header': '', 'subheader': '', 'references': [], 'followupquestions': [], 'steps': []}
2026-08-20 10:31:15 | INFO     | app.api.routes.chat | [e5ef37da] Request completed successfully in 12.34s
INFO:     10.116.90.15:65288 - "POST /agent/v1/orchestrate/chat HTTP/1.1" 200 OK
2026-08-20 11:21:31 | INFO     | app.api.routes.chat | [40ad1d2b] Received question: 'details for form 7 and plant code details BE45'
2026-08-20 11:21:31 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node] Question received: details for form 7 and plant code details BE45
2026-08-20 11:21:32 | INFO     | botocore.credentials | Found credentials from IAM Role: CUSPFE-S3ListPolicyKMSRole
2026-08-20 11:21:32 | INFO     | app.vectordb.opensearch_client | [opensearch_client] Calling AWS as identity: Account=892880329963 Arn=arn:aws:sts::892880329963:assumed-role/CUSPFE-S3ListPolicyKMSRole/i-06d7279ee5a63fa0b
2026-08-20 11:21:32 | INFO     | app.vectordb.opensearch_client | [opensearch_client] Connection settings: HOST=mc9xamsc1uiy9cxgnwt9.aoss.ap-southeast-1.on.aws PORT=443 INDEX=kms-index-sop-oz SERVICE=aoss REGION=ap-southeast-1
2026-08-20 11:21:32 | INFO     | app.vectordb.opensearch_client | [40ad1d2b] [opensearch_client] Searching index: 'kms-index-sop-oz'
2026-08-20 11:21:32 | INFO     | app.vectordb.opensearch_client | [40ad1d2b] [opensearch_client] Hybrid query: knn on field 'embedding' (k=20, vector length=1024) + match on field 'content' (boost=1.0) for question='details for form 7 and plant code details BE45'
2026-08-20 11:21:33 | INFO     | opensearch | POST https://mc9xamsc1uiy9cxgnwt9.aoss.ap-southeast-1.on.aws:443/kms-index-sop-oz/_search [status:200 request:0.552s]
2026-08-20 11:21:33 | INFO     | app.vectordb.opensearch_client | [40ad1d2b] [opensearch_client] Top score in candidate pool: 8.6624 (use this to calibrate config.MIN_ABSOLUTE_SCORE - NOTE: this is a raw, unbounded score again, not the 0-1 normalized score from the brief normalized-hybrid-search experiment, so any MIN_ABSOLUTE_SCORE value calibrated against that 0-1 scale is no longer valid)
2026-08-20 11:21:33 | INFO     | app.vectordb.opensearch_client | [40ad1d2b] [opensearch_client] DIAGNOSTIC - top-level keys actually present on this document: ['document_name', 'metadata', 'section', 'page', 'document_id', 'chunk_id', 'chunk_type', 'content']
2026-08-20 11:21:33 | INFO     | app.vectordb.opensearch_client | [40ad1d2b] [opensearch_client] Hybrid search returned 10 relevant chunk(s) (of 20 candidate(s) fetched)
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node] Retrieved 10 chunk(s) from OpenSearch
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     1. document='How do I install a printer?' page=30 section='Minimal info requirement:' - 'Vendor code/name\n\nMaterial number and description\n\nES Plant\n\nMarket location codes\n\nAnd click the SUBMIT\n\nSUBMIT\n\nExampl'
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     2. document='WI - Form 7 Certification - Pakistan' page=6 section='5.2. Process flow - Form 7 - Ex Belgium to Pakistan' - '[TABLE START] +------+--------------------+-----------------------------------------------------------------------------'
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     3. document='WI - Form 7 Certification - Pakistan' page=6 section='5.2. Process flow - Form 7 - Ex Belgium to Pakistan' - 'Step Responsible Description 1 IO VCS/ IO Open the template FORM-114552 - FORM - C19V - Form 7 template CSR SIN (Pakista'
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     4. document='WI - Form 7 Certification - Pakistan' page=3 section='2. Scope' - 'This work instruction is applicable for Covid-19 vaccine (C19V) shipments and conventional shipments being exported from'
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     5. document='Jobaid - Manual SO creation Biontech (Commercial and EC archetype)' page=9 section='Process' - 'Step Responsible Instructions Screenshot Role 13 HCL Plant: (to be found in email for commercial Order reason EX All Exp'
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     6. document='14. Evening shift essentials' page=8 section='1. Identifying:' - 'There will be 2 error messages on ZPMON when batch release is necessary; first at plant BE85 and the second at plant BE4'
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     7. document=' Evening shift essentials' page=8 section='1. Identifying:' - 'There will be 2 error messages on ZPMON when batch release is necessary; first at plant BE85 and the second at plant BE4'
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     8. document='Middle East Bubble' page=5 section='Europe Bubble' - '24 April 2023 16:03\n\nWikipedia:\n\nLink to EU Wiki\n\nBilateral\n\nHow to navigate the Customer Profile (ZCPR):\n\nPlease use th'
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     9. document='WI - Cross Dock and Stock  in – Stock out  transactions  managed by  Customer Service at  Logistics Center Panama' page=8 section='5. Procedure' - 'Complete 5012019300/2017 MDOC BE45 PSCY-BE (GEP) Transhipm 1004 TRIG GR Goods Receipt Complete 5012019300/2017 MDOC BE45'
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [retrieve_node]     10. document='WI - C19V – VCS Process for shipments to Central America and Caribbean - sales via Pfizer Free Trade Zone Panama (archetype A6)' page=16 section='5. Procedure' - 'CI US91 Mass Mail Integration with Logistyx Carrier: STO OBD INV IBD, GR, UD OBD, Pick, Pack PGI INV BE45 (Manifesting, '
2026-08-20 11:21:33 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [detect_conflict_node] Checking for a genuine conflict...
2026-08-20 11:21:36 | INFO     | app.llm.bedrock_client | [40ad1d2b] [bedrock_client] Claude call took 3.50s, stop_reason='end_turn'
2026-08-20 11:21:36 | INFO     | app.llm.bedrock_client | [40ad1d2b] [bedrock_client] conflict_detected=False
2026-08-20 11:21:36 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [generate_single_node] Generating single answer...
2026-08-20 11:21:51 | INFO     | app.llm.bedrock_client | [40ad1d2b] [bedrock_client] Claude call took 14.65s, stop_reason='end_turn'
2026-08-20 11:21:51 | INFO     | app.graph.nodes.rag_nodes | [40ad1d2b] [generate_single_node] Claude's answer: {'description': 'Form 7 is a document required by the Drug Regulatory Authority of Pakistan (DRAP) and Pakistan customs for shipments of Covid-19 vaccine (C19V) and conventional products exported from Belgium (In Stock out) and Singapore SRDC to Pakistan. It must be signed by IO Quality as an additional document per the Certificate of Compliance (CoC), and is required prior to GDP release under EU legislation whenever the shipment goes to Pakistan and the Importer of Records (IOR) is Pfizer Pakistan. It is not required for donation C19V shipments where the IOR is the Pakistani government, and it cannot be used as a substitute for the CoC. In the process flow for creating Form 7 for shipments ex Belgium to Pakistan, plant code BE45 appears as the relevant plant (identified as PSCY-BE (GEP), associated with Transhipment) tied to material F000048567 when the product name and details are pulled via SAP transaction MM03.', 'header': 'Form 7 Certification (Pakistan) and Plant BE45', 'subheader': '', 'references': ['WI - Form 7 Certification - Pakistan SOP-124627'], 'followupquestions': ['What is the process for finding the correct HS code for Form 7?', 'Are there different Form 7 requirements for shipments from Singapore SRDC versus Belgium?'], 'steps': [['Open the Form 7 template (FORM-114552 - FORM - C19V - Form 7 template for Pakistan)'], ['In Field A, add the relevant HS code for the product'], ['In Field B, add the product name, which can be found using SAP transaction MM03 (e.g., Material F000048567, Plant BE45 - PSCY-BE (GEP) Transhipment)']]}
2026-08-20 11:21:51 | INFO     | app.api.routes.chat | [40ad1d2b] Request completed successfully in 20.04s
INFO:     10.116.90.15:58786 - "POST /agent/v1/orchestrate/chat HTTP/1.1" 200 OK
2026-08-20 13:19:24 | INFO     | app.api.routes.chat | [854e9772] Received question: 'is there more than one way to obtain the COA or COC when doing a transfer?'
2026-08-20 13:19:24 | INFO     | app.graph.nodes.rag_nodes | [854e9772] [retrieve_node] Question received: is there more than one way to obtain the COA or COC when doing a transfer?
2026-08-20 13:19:25 | INFO     | botocore.credentials | Found credentials from IAM Role: CUSPFE-S3ListPolicyKMSRole
2026-08-20 13:19:25 | INFO     | app.vectordb.opensearch_client | [opensearch_client] Calling AWS as identity: Account=892880329963 Arn=arn:aws:sts::892880329963:assumed-role/CUSPFE-S3ListPolicyKMSRole/i-06d7279ee5a63fa0b
2026-08-20 13:19:25 | INFO     | app.vectordb.opensearch_client | [opensearch_client] Connection settings: HOST=mc9xamsc1uiy9cxgnwt9.aoss.ap-southeast-1.on.aws PORT=443 INDEX=kms-index-sop-oz SERVICE=aoss REGION=ap-southeast-1
2026-08-20 13:19:25 | INFO     | app.vectordb.opensearch_client | [854e9772] [opensearch_client] Searching index: 'kms-index-sop-oz'
2026-08-20 13:19:25 | INFO     | app.vectordb.opensearch_client | [854e9772] [opensearch_client] Hybrid query: knn on field 'embedding' (k=20, vector length=1024) + match on field 'content' (boost=1.0) for question='is there more than one way to obtain the COA or COC when doing a transfer?'
2026-08-20 13:19:29 | INFO     | opensearch | POST https://mc9xamsc1uiy9cxgnwt9.aoss.ap-southeast-1.on.aws:443/kms-index-sop-oz/_search [status:200 request:4.035s]
2026-08-20 13:19:29 | INFO     | app.vectordb.opensearch_client | [854e9772] [opensearch_client] Top score in candidate pool: 11.2561 (use this to calibrate config.MIN_ABSOLUTE_SCORE - NOTE: this is a raw, unbounded score again, not the 0-1 normalized score from the brief normalized-hybrid-search experiment, so any MIN_ABSOLUTE_SCORE value calibrated against that 0-1 scale is no longer valid)
2026-08-20 13:19:29 | INFO     | app.vectordb.opensearch_client | [854e9772] [opensearch_client] DIAGNOSTIC - top-level keys actually present on this document: ['document_name', 'metadata', 'section', 'page', 'document_id', 'chunk_id', 'chunk_type', 'content']
2026-08-20 13:19:29 | INFO     | app.vectordb.opensearch_client | [854e9772] [opensearch_client] Hybrid search returned 10 relevant chunk(s) (of 20 candidate(s) fetched)
2026-08-20 13:19:29 | INFO     | app.graph.nodes.rag_nodes | [854e9772] [retrieve_node] Retrieved 10 chunk(s) from OpenSearch
2026-08-20 13:19:29 | INFO     | app.graph.nodes.rag_nodes | [854e9772] [retrieve_node]     1. document='WI - How to manage shipment in SAP FLEX ZPMON' page=10 section='4.2. And select the Daily Check' - 'Column name Meaning How to use it? TXN No. Number of the transaction N/A Run No. Run number of a transaction (if there a'
2026-08-20 13:19:29 | INFO     | app.graph.nodes.rag_nodes | [854e9772] [retrieve_node]     2. document='8. Returns & Redirections' page=2 section='1. When do we have returns?' - 'When the goods need to be physically returned to Puurs or there must be a fictive return back to PSCY. The latter situat'
2026-08-20 13:19:29 | INFO     | app.graph.nodes.rag_nodes | [854e9772] [retrieve_node]     3. document='SOP - PEBV market transfers ' page=9 section='5.2.' - 'Step Responsible Action step Role 1 Receiving Obtain appropriate COA/COC or request market to provide market (LMR) chang'
2026-08-20 13:19:29 | INFO     | app.graph.nodes.rag_nodes | [854e9772] [retrieve_node]     4. document='SOP - EU consignment Transfers' page=13 section='5.2.' - 'Step Responsible Action step Role 1 Steps 2 to 9 Can proceed simultaneously 2 Receiving Obtain appropriate COA/COC marke'
2026-08-20 13:19:29 | INFO     | app.graph.nodes.rag_nodes | [854e9772] [retrieve_node]     5. document='SOP - Logistic Center End-to-End Order Processing' page=10 section='4.4. Business Process Types' - 'intermediate warehouse in which stock is held under Pfizer ownership, however the facility is owned by a third party. Sa'
2026-08-20 13:19:29 | INFO     | app.graph.nodes.rag_nodes | [854e9772] [retrieve_node]     6. document='0. General Information' page=76 section='Stay at the Speed of Science' - 'Lightspeed is more than a code name. It is a set of behaviors, a mindset and a culture- defining way of working. It is a'
2026-08-20 13:19:29 | INFO     | app.graph.nodes.rag_nodes | [854e9772] [retrieve_node]     7. document='SOP - EU consignment Transfers' page=8 section='5.2.' - 'Step Responsible Role Action step 1 Steps 2 to 9 Can proceed simultaneously 2 Receiving market Obtain appropriate COA/CO'
